#The CSV format is in following way:-
#The day information is available in following format:-
#date,maxtempC,maxtempF,mintempC,mintempF,sunrise,sunset,moonrise,moonset
#
#Hourly information follows below the day in the following way:-
#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
#
Not Available
2016-01-14,600,15,59,9,14,231,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain nearby,0.1,86,10,1020,100,15,59,12,54,14,57,13,22,14,57
2016-01-14,1200,18,64,15,24,229,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.1,80,10,1021,97,18,64,14,58,18,64,17,27,18,64
2016-01-14,1800,13,55,9,15,338,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.1,84,10,1020,59,13,55,10,50,11,53,15,23,11,53
2016-01-15,15,58,7,45,08:53 AM,06:38 PM,12:16 PM,No moonset
2016-01-15,0,11,52,10,16,334,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain nearby,0.1,78,10,1023,100,11,52,8,46,9,49,18,29,9,49
2016-01-15,600,11,52,13,20,338,NNW,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,73,10,1024,9,11,52,6,44,9,48,19,30,9,48
2016-01-15,1200,14,57,14,23,20,NNE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,57,10,1027,0,14,57,6,42,12,54,19,30,12,54
2016-01-15,1800,12,54,9,15,45,NE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,58,10,1028,0,12,54,4,39,11,51,16,26,11,51
2016-01-16,15,58,7,45,08:53 AM,06:39 PM,12:53 PM,12:56 AM
2016-01-16,0,9,48,10,16,62,ENE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,61,10,1030,0,9,48,2,36,7,44,17,28,7,44
2016-01-16,600,7,44,7,12,72,ENE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,69,10,1031,0,7,44,1,34,4,40,13,21,4,40
2016-01-16,1200,13,56,12,19,105,ESE,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,42,10,1031,2,13,56,1,33,11,53,13,22,11,53
2016-01-16,1800,11,52,9,14,80,E,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,48,10,1029,2,11,52,1,33,9,48,17,27,9,48
2016-01-17,16,61,8,47,08:53 AM,06:40 PM,01:32 PM,02:03 AM
